0x8BC9	0xF541
0x8BCA	0xF542
0x8BCB	0xF543
0x8BCC	0xF544
0x8BCD	0xF545
0x8BCE	0xF546
0x8BCF	0xF547
0x8BD0	0xF548
0x8BD1	0xF549
0x8BD2	0xF54A
0x8BD3	0xF54B
0x8BD4	0xF54C
0x8BD5	0xF54D
0x8BD7	0xF54F
0x8BD8	0xF550
0x8BD9	0xF551
0x8BDA	0xF552
0x8BDC	0xF554
0x8BDF	0xF557
0x8BE0	0xF558
0x8BE3	0xF55B
0x8BE4	0xF55C
0x8BE5	0xF55D
0x8BE7	0xF55F
0x8BE8	0xF560
0x8BE9	0xF561
0x8BEA	0xF562
0x8BEB	0xF563
0x8BEC	0xF564
0x8BEE	0xF566
0x8BEF	0xF567
0x8BF0	0xF568
0x8BF1	0xF569
0x8BF2	0xF56A
0x8BF4	0xF56C
0x8BF5	0xF56D
0x8BF6	0xF56E
0x8BF7	0xF56F
0x8BF8	0xF570
0x8BF9	0xF571
0x8BFB	0xF573
0x8BFC	0xF574
0x8BFD	0xF575
0x8D60	0xF634
0x8D61	0xF635
0x8D62	0xF636
0x8D63	0xF637
0x8D64	0xF638
0x8D65	0xF639
0x8D66	0xF63A
0x8D67	0xF63B
0x8D68	0xF63C
0x8D69	0xF63D
0x8D6A	0xF63E
0x8D6B	0xF63F
0x8D6C	0xF640
0x8D6D	0xF641
0x8D6E	0xF642
0x8D6F	0xF643
0x8D70	0xF644
0x8D71	0xF645
0x8D72	0xF646
0x8D73	0xF647
0x8D74	0xF648
0x8D75	0xF649
0x8D76	0xF64A
0x8D77	0xF64B
0x8D78	0xF64C
0x8D79	0xF64D
0x8D7A	0xF64E
0x8D7B	0xF64F
0x8D7C	0xF650
0x8D7D	0xF651
0x8D7E	0xF652
0x8DA1	0xF653
0x8DA2	0xF654
0x8DA3	0xF655
0x8DA4	0xF656
0x8DA5	0xF657
0x8DA6	0xF658
0x8DA7	0xF659
0x8DA8	0xF65A
0x8DA9	0xF65B
0x8DAA	0xF65C
0x8DAB	0xF65D
0x8DAC	0xF65E
0x8DAD	0xF65F
0x8DAE	0xF660
0x8DAF	0xF661
0x8DB0	0xF662
0x8DB1	0xF663
0x8DB2	0xF664
0x8DB3	0xF665
0x8DB4	0xF666
0x8DB5	0xF667
0x8DB6	0xF668
0x8DB7	0xF669
0x8DB8	0xF66A
0x8DB9	0xF66B
0x8DBA	0xF66C
0x8DBB	0xF66D
0x8DBC	0xF66E
0x8DBD	0xF66F
0x8DBE	0xF670
0x8DBF	0xF671
0x8DC0	0xF672
0x8DC1	0xF673
0x8DC2	0xF674
0x8DC3	0xF675
0x8DC4	0xF676
0x8DC5	0xF677
0x8DC6	0xF678
0x8DC7	0xF679
0x8DC8	0xF67A
0x8DC9	0xF67B
0x8DCA	0xF67C
0x8DCB	0xF67D
0x8DCC	0xF67E
0x8DCD	0xF67F
0x8DCE	0xF680
0x8DCF	0xF681
0x8DD0	0xF682
0x8DD1	0xF683
0x8DD2	0xF684
0x8DD3	0xF685
0x8DD4	0xF686
0x8DD5	0xF687
0x8DD6	0xF688
0x8DD7	0xF689
0x8DD8	0xF68A
0x8DD9	0xF68B
0x8DDA	0xF68C
0x8DDB	0xF68D
0x8DDC	0xF68E
0x8DDD	0xF68F
0x8DDE	0xF690
0x8DDF	0xF691
0x8DE0	0xF692
0x8DE1	0xF693
0x8DE3	0xF695
0x8DE4	0xF696
0x8DE5	0xF697
0x8DE6	0xF698
0x8DE7	0xF699
0x8DE8	0xF69A
0x8DE9	0xF69B
0x8DEA	0xF69C
0x8DEB	0xF69D
0x8DED	0xF69F
0x8DEE	0xF6A0
0x8DEF	0xF6A1
0x8DF0	0xF6A2
0x8DF1	0xF6A3
0x8DF2	0xF6A4
0x8DF3	0xF6A5
0x8DF4	0xF6A6
0x8DF5	0xF6A7
0x8DF6	0xF6A8
0x8DF7	0xF6A9
0x8DF8	0xF6AA
0x8DF9	0xF6AB
0x8DFA	0xF6AC
0x8DFC	0xF6AE
0x8DFD	0xF6AF
0x8E41	0xE312
0x8E43	0xE314
0x8E45	0xE316
0x8E46	0xE317
0x8E48	0xE319
0x8E49	0xE31A
0x8E4C	0xE31D
0x8E4D	0xE31E
0x8E4F	0xE320
0x8E50	0xE321
0x8E51	0xE322
0x8E52	0xE323
0x8E53	0xE324
0x8E55	0xE326
0x8E56	0xE327
0x8E57	0xE328
0x8E58	0xE329
0x8E59	0xE32A
